mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_verbose,param_subsample,param_random_state,param_num_leaves,param_n_estimators,param_min_child_samples,param_max_depth,param_learning_rate,param_colsample_bytree,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
101.16629729270934,6.592089062283911,0.8423148632049561,0.1885362960928285,-1,1.0,42,50,200,50,10,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 50, 'n_estimators': 200, 'min_child_samples': 50, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.7002522566328456,0.7052854008256922,0.6936705291725467,0.6986285876729497,0.6958265748677412,0.6987326698343551,0.0039831875831854,11,0.897199315458984,0.8964655236157528,0.901412298387492,0.8994926057282188,0.8981268472796151,0.8985393180940126,0.0017566522622833
92.30535178184508,5.1438766537262515,1.14940767288208,0.605691007649932,-1,1.0,42,31,200,50,10,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 50, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6998566463436767,0.7055126302104348,0.6924713680551685,0.6990513290451047,0.6965026216798401,0.698678919066845,0.0042777400249144,12,0.888793728858251,0.8877937660206372,0.8869571125362699,0.8874941519647473,0.8886433063155195,0.8879364131390849,0.0006942133710352
227.6300395965576,13.076580636497608,3.577236223220825,1.394113931254363,-1,0.7,42,100,300,50,15,0.2,1.0,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 300, 'min_child_samples': 50, 'max_depth': 15, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.6962632929719244,0.706144703840601,0.6935966484928677,0.6934973962440137,0.7012620222091789,0.6981528127517171,0.0048895670000316,13,0.9859944911431372,0.98765152123289,0.9862660682502068,0.987043630112352,0.9869239753127133,0.9867759372102596,0.000588361532145
62.116199827194215,2.348658034065189,0.2424283981323242,0.05421337648884,-1,0.8,42,70,100,20,7,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 70, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6890633567320643,0.6998418349291914,0.6880410159773788,0.6907778856913843,0.6910998198574335,0.6917647826374904,0.0041909200628366,14,0.8374012742541993,0.8341175090391065,0.8377599337860538,0.834314481884447,0.8360210083578018,0.8359228414643217,0.0015110495792948
177.31073565483092,30.052923102072313,0.9989154815673827,0.1702928683973209,-1,0.7,42,100,300,100,15,0.05,1.0,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 15, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.6902069860696901,0.692558650315928,0.6900825323245225,0.6912526252154215,0.6889946172011812,0.6906190822253487,0.0012049810579915,15,0.8214990117844944,0.8220549883095172,0.8237167430764204,0.8214665699351633,0.824089299408975,0.8225653225029139,0.0011183015415894
87.09821238517762,10.009379409302676,0.8709800243377686,0.2836540356414886,-1,0.8,42,100,100,100,15,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 100, 'min_child_samples': 100, 'max_depth': 15, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6902140988640587,0.6934202220545528,0.6850457107028388,0.687890021892761,0.6911019633331147,0.6895344033694653,0.0028590617116367,16,0.8495192193690534,0.8463302448748736,0.8473313517521639,0.8476824485270548,0.852408888263412,0.8486544305573116,0.0021420055104519
51.43268375396728,1.5382309714615383,0.3183478355407715,0.1068499838398592,-1,1.0,42,31,100,50,10,0.1,0.8,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 50, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.688121301527482,0.6959045190913502,0.6841219504330881,0.6885724687969031,0.6889477697813292,0.6891336019260306,0.0038035805767156,17,0.7740870857872956,0.7705286940157619,0.7741255029783695,0.772453335282573,0.7733086755972983,0.7729006587322595,0.0013342147676634
55.448297595977785,2.104107996970026,0.4800817012786865,0.1486476438561082,-1,0.8,42,100,200,50,5,0.1,1.0,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 200, 'min_child_samples': 50, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.6863726473582583,0.6962505520291524,0.6850074797065557,0.6898779682932537,0.6880940336538811,0.6891205362082202,0.0039225671028518,18,0.7598899195749099,0.7604324761895961,0.7629222856520824,0.7616487168461985,0.7633181558368064,0.7616423108199186,0.0013402543069942
84.3238127708435,8.611524452643035,0.6021266937255859,0.207192484204612,-1,0.8,42,70,300,100,7,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 70, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6907532329023117,0.6959838648856077,0.6860971829568603,0.6893147058082827,0.6830452071252994,0.6890388387356723,0.0043777984609966,19,0.8520558531246286,0.8508679980935495,0.8528109572423859,0.85403734031131,0.8555159199538863,0.853057613745152,0.001603864958983
94.6799186706543,3.1282121991316942,1.021375560760498,0.3791259317048888,-1,1.0,42,31,200,100,10,0.2,0.7,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6896574569818353,0.6919197266123945,0.6876812703560521,0.6868414447955403,0.6882691804352307,0.6888738158362105,0.0017781983375826,20,0.853331368755583,0.8522012701794246,0.8555624368967648,0.8509299085248571,0.8572157812542771,0.8538481531221812,0.0022704681955226
79.51553916931152,3.6454636201771446,0.6978106021881103,0.2034540770412035,-1,0.7,42,100,300,100,7,0.2,0.7,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.687860536423274,0.6929884716602245,0.6868865054954295,0.6877099604301018,0.6875133071479477,0.6885917562313956,0.0022232537103611,21,0.8508337369979736,0.8503696309105376,0.8515110424950888,0.8509573423282689,0.8527323735852619,0.8512808252634262,0.0008117631156387
148.07511434555053,5.390130606258433,1.930327033996582,0.6900037216308559,-1,0.8,42,70,200,100,15,0.05,0.7,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 70, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': 15, 'learning_rate': 0.05, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6883879921243125,0.6922787204406541,0.6857711175094351,0.6867909648842704,0.6888057392650067,0.6884069068447358,0.0022230168432705,22,0.7868624435828414,0.784649554819642,0.7880814239449042,0.7861892787083613,0.7893336479585878,0.7870232698028674,0.0016008414319408
90.09144039154052,6.052806587716399,0.9398066997528076,0.2254171288750751,-1,0.7,42,70,200,100,10,0.2,1.0,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 70, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.6898946800058458,0.6926114359820945,0.6826551835804765,0.6866874810397693,0.6870118531214003,0.6877721267459174,0.0033425058227304,23,0.8662879850242113,0.8656371811756447,0.8658781556562198,0.8642421401453249,0.8644406017690782,0.8652972127540958,0.0008101436247777
42.83813943862915,3.7760624376789353,0.15508394241333,0.0418047362625266,-1,1.0,42,100,100,20,5,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6871701063684202,0.6929108876280984,0.6801751278124535,0.6902213727364073,0.6854851351281039,0.6871925259346966,0.0043366608309677,24,0.7837178625171911,0.7847046859322716,0.7846722266569556,0.7853677663276548,0.7871259640632181,0.7851177010994583,0.0011335104599089
454.3323922634125,14.894927935794277,7.183993530273438,3.006842704881099,-1,0.7,42,31,500,50,-1,0.01,1.0,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 50, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.684418913912715,0.6926074607630393,0.6835311622725325,0.6839384890766278,0.6854479004718931,0.6859887852993615,0.0033706836993002,25,0.7402888349009819,0.7363029960942633,0.7393932151032417,0.7393789951187859,0.7395444661655616,0.7389817014765668,0.0013804311002488
73.3102110862732,7.020865904638728,0.835949182510376,0.2181724278609857,-1,0.7,42,70,100,100,15,0.1,1.0,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 70, 'n_estimators': 100, 'min_child_samples': 100, 'max_depth': 15, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.686649378118106,0.6880661086563451,0.6848704180879864,0.6840940951209589,0.6833132845610506,0.6853986569088895,0.0017325875393616,26,0.7880837798569157,0.7865920179117654,0.7878743877043427,0.7869887337414184,0.791417345727501,0.7881912529883885,0.0017043024269895
374.7820374011993,39.653503307485934,7.587067365646362,2.473922001232079,-1,0.8,42,100,200,100,-1,0.2,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': -1, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6841582738797243,0.691010283961547,0.6814470535592442,0.6873051122102288,0.6828428471763461,0.6853527141574182,0.003429293186445,27,0.9999194440982332,0.999899447029364,0.999953890503096,0.9999683322120344,0.9999511084711435,0.9999384444627744,2.519543010437593e-05
267.7293987751007,13.691628118126676,6.507898044586182,3.847317172455469,-1,0.8,42,100,500,100,15,0.2,0.7,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 500, 'min_child_samples': 100, 'max_depth': 15, 'learning_rate': 0.2, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6803648625714105,0.687587572102822,0.6827556459077664,0.6801707292502606,0.6850369684286104,0.683183155652174,0.0028296911272577,28,0.9935192899324444,0.9936210168793324,0.9937981486869324,0.9942471740545296,0.9937416470435032,0.9937854553193484,0.000250259261875
109.87332463264464,6.550934013151593,1.190872812271118,0.3816118462080194,-1,1.0,42,70,500,100,5,0.05,0.7,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 70, 'n_estimators': 500, 'min_child_samples': 100, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6822084850060753,0.687307601954669,0.6797672724638881,0.6825064473740584,0.6819264763610394,0.682743256631946,0.0024778587256336,29,0.7481650355868882,0.7460312101545521,0.7502698350642986,0.7473045960882775,0.750109594898906,0.7483760543585845,0.0016298720351288
749.1195231437683,17.823413822580108,3.3002720355987547,1.2515321994685098,-1,0.8,42,100,300,20,15,0.01,0.7,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 300, 'min_child_samples': 20, 'max_depth': 15, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6804764723672422,0.6831043915640367,0.6762936810577339,0.6794997868676725,0.6788968198319959,0.6796542303377363,0.0022122617099036,30,0.7896321393529694,0.7900519198304609,0.7889642559424254,0.7905780625969842,0.7907816244045354,0.7900016004254751,0.0006566373650987
81.86961135864257,7.27148110450596,0.2030037879943847,0.0238905234375898,-1,1.0,42,31,100,20,10,0.05,0.8,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6787134471593893,0.685189406434067,0.6714510497053109,0.6763050024534323,0.6768772457501526,0.6777072303004704,0.0044450049491392,31,0.7406209329486314,0.7387983520132063,0.740675166632318,0.7393828010227483,0.7397867070678965,0.7398527919369601,0.0007215875519357
45.33742966651917,1.6218383348751202,0.2204164981842041,0.0433983533985078,-1,1.0,42,50,100,100,7,0.1,0.7,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 50, 'n_estimators': 100, 'min_child_samples': 100, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6761090317982206,0.6801016579076372,0.6725652043759281,0.6736850260408492,0.6730432054971932,0.6751008251239657,0.002781814780979,32,0.729611696551495,0.7262456429003638,0.7312250297127253,0.7283777099539984,0.7310598988650978,0.7293039955967361,0.0018482302100954
446.3904223918915,36.89309458521064,3.1765456199645996,1.4226719356558426,-1,0.7,42,100,500,20,7,0.01,0.7,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 500, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6709356935891897,0.6776902639396882,0.6672573772635925,0.6668718904064974,0.6688807380697714,0.6703271926537478,0.0039507012836525,33,0.7348664294288904,0.7329002886248429,0.7349771179875021,0.7354194945876363,0.7348638279545077,0.7346054317166759,0.0008767269160838
242.1963554382324,5.034715233876265,1.8674763202667235,0.795919347628892,-1,0.8,42,31,300,50,15,0.01,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 300, 'min_child_samples': 50, 'max_depth': 15, 'learning_rate': 0.01, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6709864541355266,0.6772009294197067,0.6652142575879055,0.6652479508882841,0.6689351719089885,0.6695169527880822,0.0044334853847255,34,0.7064418003832114,0.7043589225691171,0.707584928210582,0.706471014740962,0.7057209855887983,0.7061155302985341,0.0010614412677037
33.08059573173523,2.1980664942435433,0.4573996067047119,0.2765692395795569,-1,0.8,42,100,100,100,5,0.1,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 100, 'n_estimators': 100, 'min_child_samples': 100, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6696537171917802,0.6696952065976253,0.664163315545385,0.6667561833214422,0.6657593003710918,0.667205544605465,0.002179021406532,35,0.7043134599063677,0.7033764433526739,0.7061976229904883,0.7045837219928456,0.7066446177433608,0.7050231731971472,0.0012179445168212
230.29007058143617,21.305254247459757,2.239459180831909,0.5681503977814926,-1,0.8,42,31,300,50,15,0.01,1.0,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 300, 'min_child_samples': 50, 'max_depth': 15, 'learning_rate': 0.01, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.6680865902503754,0.6745011946776105,0.6613438713203514,0.664880650782348,0.666874072192987,0.6671372758447345,0.0043325204497052,36,0.7051021974071966,0.7032269848786223,0.7060808947711078,0.7051494651413938,0.7057454746791686,0.7050610033754979,0.0009881119069763
198.84378018379212,23.920008817988784,1.9277899742126463,0.5135419871038138,-1,0.7,42,31,200,50,-1,0.01,1.0,balanced,"{'verbose': -1, 'subsample': 0.7, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 50, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 1.0, 'class_weight': 'balanced'}",0.6596739569433235,0.6665700829768101,0.6578085530229908,0.6536902724747071,0.6600157996676561,0.6595517330170976,0.0041685232129173,37,0.6860017531084684,0.6847019339020791,0.6869855727865841,0.6868125438597895,0.6858177839042142,0.6860639175122271,0.0008160067859294
39.67030849456787,6.565472897661017,0.2034364700317383,0.0780584799111912,-1,0.8,42,31,100,50,5,0.05,0.7,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 50, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.7, 'class_weight': 'balanced'}",0.6573714608905519,0.6612848465195501,0.651662778187695,0.6509391927080631,0.6550526926180961,0.6552621941847913,0.0038055058895185,38,0.6830732547561735,0.6822432245520516,0.6837877436243442,0.6839457648075283,0.6831828751504391,0.6832465725781074,0.0006037449073987
104.60261831283567,8.385407217173539,0.8062503337860107,0.1963435546798806,-1,0.8,42,50,100,100,-1,0.01,0.8,balanced,"{'verbose': -1, 'subsample': 0.8, 'random_state': 42, 'num_leaves': 50, 'n_estimators': 100, 'min_child_samples': 100, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.647948274273052,0.6525084584855227,0.6455885923360494,0.6400388568156524,0.6467840368121663,0.6465736437444887,0.0040206881705981,39,0.6685125696750653,0.6658742858678842,0.669449017288332,0.6685633356283566,0.6670519116688511,0.6678902240256978,0.001267833114911
90.83410711288452,10.382270512102208,0.7435353755950928,0.4192706838500633,-1,1.0,42,50,300,100,5,0.01,0.8,balanced,"{'verbose': -1, 'subsample': 1.0, 'random_state': 42, 'num_leaves': 50, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.8, 'class_weight': 'balanced'}",0.6348782913901188,0.6315150407004324,0.6296946212388396,0.6246033167473876,0.6328109031200911,0.6307004346393739,0.0034859332884618,40,0.6481222815372514,0.6453079925830785,0.6458124593547903,0.6461229450328159,0.6490477378240133,0.6468826832663899,0.0014440427461283
